5.190000000000000169e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000000515e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.580000000000000515e-01,5.580000000000000515e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989999999999999547e-01,5.580000000000000515e-01,5.580000000000000515e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,5.580000000000000515e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,5.580000000000000515e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,7.329999999999999849e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,7.329999999999999849e-01,5.580000000000000515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.189999999999999947e-01,6.189999999999999947e-01,6.189999999999999947e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,6.989999999999999547e-01,7.329999999999999849e-01,7.329999999999999849e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.189999999999999947e-01,6.189999999999999947e-01,6.189999999999999947e-01,6.189999999999999947e-01,6.189999999999999947e-01,7.329999999999999849e-01,7.329999999999999849e-01,6.989999999999999547e-01,6.989999999999999547e-01,7.329999999999999849e-01,0.000000000000000000e+00
6.019999999999999796e-01,6.019999999999999796e-01,5.550000000000000488e-01,5.550000000000000488e-01,5.550000000000000488e-01,5.550000000000000488e-01,7.139999999999999680e-01,7.139999999999999680e-01,7.139999999999999680e-01,7.139999999999999680e-01,6.159999999999999920e-01
